popularity,tempo,energy,danceability
1,96.057,0.587,0.791
0,100.045,0.982,0.494
1,123.963,0.928,0.63
0,80.057,0.602,0.525
0,150.036,0.89,0.561
1,89.991,0.63,0.654
1,89.993,0.791,0.583
1,147.464,0.311,0.546
1,170.115,0.619,0.568
0,135.097,0.918,0.256
1,147.997,0.714,0.662
0,160.088,0.811,0.485
0,94.473,0.878,0.507
0,169.244,0.699,0.499
1,162.038,0.568,0.887
1,148.0,0.948,0.457
0,185.89,0.636,0.85
0,110.076,0.972,0.476
1,92.977,0.648,0.64
1,165.015,0.815,0.596
0,93.019,0.905,0.482
1,80.009,0.556,0.677
0,99.986,0.745,0.805
1,155.956,0.568,0.38
1,74.988,0.716,0.49
1,141.967,0.629,0.702
1,77.004,0.57,0.612
1,128.022,0.794,0.869
0,110.001,0.991,0.501
1,169.977,0.637,0.734
1,160.004,0.582,0.816
0,89.968,0.618,0.653
1,111.934,0.728,0.616
1,88.965,0.809,0.589
0,99.979,0.946,0.454
0,84.736,0.489,0.251
1,192.205,0.823,0.457
0,84.936,0.852,0.693
1,120.003,0.712,0.726
1,128.026,0.705,0.739
1,104.985,0.84,0.68
0,140.026,0.596,0.537
1,79.923,0.252,0.722
0,80.24,0.33,0.198
1,169.847,0.776,0.546
1,143.067,0.889,0.591
1,99.98,0.777,0.671
0,99.284,0.852,0.695
1,170.13,0.891,0.712
0,94.01,0.486,0.67
1,98.022,0.83,0.663
0,120.059,0.628,0.644
1,139.045,0.703,0.564
1,94.997,0.727,0.916
1,158.121,0.708,0.496
1,187.985,0.857,0.599
0,124.018,0.459,0.788
1,76.592,0.474,0.317
1,119.966,0.598,0.897
0,100.193,0.998,0.545
0,96.635,0.977,0.363
0,78.756,0.34,0.264
0,108.514,0.96,0.519
0,110.015,0.935,0.492
1,150.094,0.791,0.549
0,118.016,0.919,0.715
1,91.03,0.626,0.835
1,184.086,0.638,0.378
1,100.648,0.0775,0.338
1,139.962,0.711,0.757
0,160.011,0.992,0.23
0,179.958,0.941,0.343
0,141.951,0.349,0.662
0,126.511,0.702,0.714
0,179.52,0.888,0.162
0,182.364,0.935,0.124
0,128.012,0.965,0.668
1,140.064,0.687,0.768
0,154.931,0.876,0.617
1,97.005,0.694,0.63
1,97.967,0.787,0.42
0,139.001,0.969,0.615
1,160.041,0.598,0.7
0,175.059,0.987,0.463
1,100.015,0.792,0.687
1,117.956,0.819,0.655
1,119.987,0.87,0.642
1,97.524,0.702,0.936
1,120.162,0.798,0.934
0,160.103,0.607,0.392
1,124.913,0.837,0.435
1,175.038,0.831,0.638
0,107.084,0.421,0.554
1,95.05,0.448,0.599
1,138.021,0.889,0.682
1,108.003,0.683,0.61
1,122.511,0.887,0.532
1,149.07,0.645,0.741
1,127.961,0.738,0.596
0,135.032,0.992,0.646
1,108.053,0.788,0.609
1,129.023,0.939,0.671
1,150.309,0.702,0.466
1,85.661,0.669,0.419
1,167.997,0.822,0.605
1,106.031,0.794,0.799
0,72.433,0.11,0.233
1,106.009,0.856,0.761
0,95.025,0.564,0.568
0,136.068,0.446,0.646
0,144.035,0.738,0.7
1,94.006,0.702,0.688
1,175.716,0.917,0.426
1,170.062,0.952,0.476
1,111.959,0.893,0.616
1,107.943,0.622,0.587
0,129.974,0.741,0.264
1,145.953,0.901,0.548
0,135.681,0.551,0.755
0,142.187,0.138,0.192
1,124.928,0.681,0.703
0,102.723,0.992,0.373
0,91.957,0.913,0.568
1,105.115,0.859,0.704
1,159.824,0.75,0.434
0,122.993,0.861,0.718
0,127.982,0.219,0.37
1,96.005,0.845,0.664
1,115.984,0.724,0.646
1,137.04,0.909,0.608
1,97.04,0.283,0.766
1,193.206,0.415,0.676
0,151.134,0.674,0.406
0,119.969,0.97,0.752
1,99.96,0.539,0.829
0,123.979,0.564,0.845
0,147.162,0.755,0.312
0,59.935,0.431,0.532
1,127.047,0.523,0.717
0,79.442,0.399,0.425
0,127.989,0.856,0.855
0,94.447,0.991,0.2
0,106.123,0.65,0.505
0,89.511,0.801,0.641
1,149.109,0.798,0.49
1,115.284,0.296,0.351
0,145.011,0.849,0.542
0,128.807,0.923,0.49
0,118.287,0.739,0.544
1,119.981,0.598,0.71
1,127.427,0.736,0.674
0,105.982,0.855,0.738
0,144.956,0.898,0.547
1,175.953,0.812,0.557
1,91.993,0.718,0.668
0,122.584,0.822,0.754
0,97.346,0.873,0.385
1,120.97,0.586,0.799
0,163.292,0.721,0.666
1,127.076,0.665,0.927
1,139.919,0.8,0.499
1,170.142,0.844,0.797
0,111.348,0.368,0.429
1,105.017,0.877,0.655
1,175.988,0.79,0.725
0,90.032,0.778,0.516
0,125.998,0.601,0.898
0,175.878,0.829,0.258
0,119.997,0.92,0.696
0,91.967,0.894,0.446
1,121.979,0.773,0.859
0,113.953,0.809,0.703
1,127.997,0.729,0.692
1,159.876,0.812,0.509
1,152.005,0.768,0.584
1,76.193,0.573,0.457
1,106.034,0.864,0.701
0,194.105,0.933,0.317
0,141.628,0.636,0.608
0,92.644,0.554,0.633
1,162.053,0.8,0.394
1,148.005,0.664,0.733
0,130.487,0.358,0.589
0,97.867,0.522,0.769
0,155.475,0.652,0.35
0,144.036,0.861,0.709
0,108.102,0.43,0.596
0,98.003,0.807,0.771
0,117.831,0.964,0.262
0,169.995,0.731,0.36
0,116.344,0.257,0.725
0,114.769,0.328,0.507
1,162.958,0.701,0.632
1,126.975,0.792,0.717
0,119.983,0.468,0.767
0,118.653,0.844,0.349
1,83.07,0.857,0.573
1,148.889,0.595,0.644
1,159.869,0.812,0.461
0,157.575,0.994,0.413
0,122.997,0.772,0.739
1,120.996,0.848,0.612
0,112.899,0.287,0.549
1,100.026,0.415,0.817
1,119.989,0.913,0.819
1,127.907,0.629,0.57
0,114.969,0.518,0.707
0,100.005,0.523,0.805
0,124.019,0.872,0.247
0,132.776,0.314,0.613
0,146.438,0.939,0.397
1,92.027,0.535,0.8
0,187.974,0.814,0.67
1,120.046,0.389,0.905
0,93.027,0.93,0.666
1,113.035,0.832,0.669
0,134.608,0.96,0.475
0,132.018,0.972,0.501
0,169.833,0.41,0.534
1,99.058,0.847,0.588
0,84.938,0.528,0.66
1,120.066,0.727,0.484
1,128.06,0.496,0.598
0,135.657,0.97,0.296
1,144.882,0.836,0.498
1,142.16,0.806,0.515
0,152.277,0.985,0.244
1,92.055,0.885,0.605
0,84.034,0.406,0.653
1,164.046,0.776,0.54
1,75.012,0.5,0.796
0,133.284,0.449,0.342
0,176.114,0.63,0.454
0,135.005,0.979,0.68
0,119.991,0.911,0.608
0,158.094,0.953,0.575
1,99.993,0.552,0.935
1,96.482,0.419,0.696
1,139.93,0.505,0.934
1,86.016,0.581,0.489
1,97.03,0.731,0.866
1,144.993,0.91,0.663
1,133.647,0.562,0.568
1,139.898,0.818,0.543
1,87.978,0.911,0.657
0,185.034,0.973,0.403
0,122.795,0.649,0.58
0,88.422,0.05,0.195
0,176.241,0.394,0.36
0,119.922,0.93,0.188
0,135.06,0.945,0.316
0,91.198,0.558,0.709
0,79.871,0.613,0.333
0,152.21,0.887,0.334
0,80.722,0.431,0.26
0,144.881,0.984,0.731
0,97.875,0.268,0.371
1,87.502,0.0739,0.256
0,107.45,0.707,0.526
0,130.568,0.778,0.386
0,115.011,0.676,0.83
0,96.021,0.776,0.675
0,133.991,0.582,0.381
1,110.04,0.772,0.731
1,191.9,0.621,0.525
1,95.941,0.664,0.694
0,81.193,0.0749,0.464
1,133.99,0.519,0.501
1,139.985,0.875,0.79
1,148.095,0.794,0.572
1,86.721,0.591,0.573
1,100.019,0.784,0.632
0,122.99,0.837,0.673
0,177.89,0.765,0.383
0,110.044,0.979,0.503
0,168.103,0.427,0.679
1,107.374,0.735,0.794
1,123.979,0.643,0.67
0,74.974,0.604,0.575
1,99.964,0.551,0.688
1,181.444,0.821,0.28
0,93.038,0.479,0.452
0,82.857,0.607,0.482
0,74.969,0.914,0.728
0,103.872,0.509,0.286
0,95.01,0.371,0.767
0,173.945,0.709,0.503
0,177.386,0.947,0.703
1,140.022,0.622,0.919
1,93.01,0.87,0.724
0,120.047,0.587,0.404
0,163.867,0.816,0.601
0,118.933,0.998,0.31
0,101.995,0.813,0.783
1,141.893,0.67,0.529
1,82.058,0.73,0.565
1,114.011,0.688,0.688
1,119.987,0.529,0.699
1,113.778,0.723,0.661
1,157.09,0.405,0.739
0,182.448,0.873,0.538
0,135.869,0.626,0.674
0,120.944,0.29,0.592
0,117.942,0.997,0.495
0,99.769,0.654,0.309
0,143.611,0.831,0.534
0,108.952,0.855,0.459
1,98.023,0.734,0.574
0,89.818,0.84,0.74
0,148.514,0.932,0.191
0,136.242,0.936,0.329
1,160.154,0.839,0.505
1,95.021,0.786,0.598
1,120.047,0.556,0.802
1,162.038,0.683,0.734
1,99.991,0.61,0.667
1,130.002,0.546,0.696
1,150.02,0.824,0.769
0,118.857,0.796,0.667
0,118.005,0.472,0.705
0,135.008,0.987,0.49
1,126.03,0.819,0.821
0,182.067,0.939,0.351
0,121.444,0.711,0.77
1,105.049,0.571,0.575
0,128.91,0.387,0.162
1,128.091,0.56,0.773
0,100.004,0.764,0.88
0,92.057,0.84,0.695
0,121.067,0.694,0.761
0,147.989,0.971,0.399
1,127.958,0.881,0.622
0,119.401,0.37,0.683
1,94.988,0.917,0.628
0,159.391,0.735,0.419
1,102.986,0.572,0.756
0,114.998,0.458,0.216
0,133.871,0.688,0.481
0,95.981,0.546,0.749
1,113.002,0.758,0.635
1,135.406,0.75,0.731
1,104.957,0.786,0.554
1,170.01,0.848,0.606
0,84.891,0.223,0.621
1,100.504,0.41,0.467
1,174.006,0.833,0.488
0,145.254,0.506,0.377
0,138.019,0.692,0.615
0,102.531,0.959,0.555
1,119.958,0.346,0.964
1,81.293,0.548,0.412
1,163.993,0.615,0.676
1,140.032,0.698,0.6
0,88.015,0.13,0.342
0,143.779,0.518,0.717
1,152.001,0.728,0.679
1,160.084,0.958,0.645
0,103.983,0.828,0.791
0,101.984,0.781,0.849
1,124.043,0.802,0.72
0,144.96,0.98,0.514
0,119.927,0.723,0.346
1,121.956,0.889,0.633
1,99.943,0.876,0.624
1,97.021,0.738,0.638
1,139.994,0.794,0.731
0,105.157,0.182,0.461
0,131.205,0.0412,0.421
1,97.022,0.432,0.656
1,130.049,0.728,0.841
1,67.196,0.472,0.589
0,103.765,0.987,0.326
0,80.521,0.07,0.14
1,86.983,0.74,0.628
1,105.027,0.808,0.786
0,114.735,0.981,0.419
0,126.111,0.731,0.414
0,134.032,0.968,0.256
0,137.981,0.798,0.825
0,179.963,0.982,0.377
0,88.3,0.27,0.301
1,130.02,0.781,0.69
1,119.913,0.865,0.576
1,105.055,0.848,0.634
1,100.014,0.83,0.879
1,179.984,0.772,0.554
0,91.979,0.824,0.7
1,95.967,0.693,0.852
1,147.798,0.621,0.554
0,130.051,0.827,0.817
1,113.038,0.762,0.642
1,90.011,0.651,0.589
1,120.045,0.501,0.939
0,127.818,0.67,0.311
0,139.972,0.448,0.843
0,149.961,0.61,0.393
0,97.112,0.825,0.256
0,154.001,0.975,0.56
1,109.986,0.412,0.765
1,95.989,0.862,0.634
1,137.116,0.724,0.598
1,93.029,0.724,0.576
1,97.621,0.681,0.613
0,150.155,0.96,0.643
1,103.521,0.571,0.916
0,139.975,0.794,0.501
0,128.0,0.914,0.604
0,116.06,0.964,0.466
0,99.569,0.95,0.22
1,107.939,0.769,0.705
0,90.108,0.706,0.743
1,116.971,0.586,0.896
0,114.934,0.788,0.622
1,94.026,0.719,0.56
1,148.775,0.561,0.686
0,99.969,0.985,0.225
1,150.007,0.789,0.487
0,142.918,0.493,0.224
1,164.02,0.834,0.684
1,134.91,0.709,0.697
1,76.052,0.841,0.376
1,125.091,0.722,0.677
0,78.456,0.422,0.263
1,131.023,0.471,0.768
1,155.801,0.665,0.649
1,106.966,0.678,0.639
0,100.392,0.956,0.2
1,94.981,0.716,0.912
0,130.22,0.905,0.218
1,157.925,0.767,0.647
0,123.992,0.411,0.948
0,120.061,0.772,0.694
1,159.966,0.692,0.685
1,142.009,0.762,0.837
1,131.018,0.391,0.877
1,125.984,0.922,0.712
0,75.342,0.467,0.498
1,116.0,0.834,0.596
0,179.932,0.996,0.41
1,91.019,0.32,0.764
1,111.378,0.953,0.541
1,79.34,0.557,0.39
0,106.442,0.978,0.371
0,106.0,0.443,0.842
1,129.989,0.665,0.831
0,124.945,0.968,0.462
1,100.017,0.563,0.728
1,96.965,0.541,0.686
0,115.983,0.946,0.257
1,145.854,0.667,0.487
0,113.284,0.921,0.743
1,173.948,0.831,0.713
1,123.911,0.809,0.692
0,172.293,0.893,0.564
0,142.187,0.138,0.192
1,98.052,0.527,0.856
1,166.105,0.344,0.793
0,122.719,0.952,0.223
0,96.148,0.928,0.273
0,139.942,0.497,0.65
0,127.04,0.938,0.522
0,86.014,0.527,0.711
1,85.043,0.557,0.358
1,83.977,0.522,0.558
0,156.879,0.408,0.604
0,129.966,0.81,0.483
0,121.999,0.734,0.803
1,90.015,0.845,0.809
0,119.151,0.265,0.757
1,91.703,0.593,0.567
0,127.29,0.856,0.49
0,135.154,0.49,0.552
1,101.654,0.731,0.484
0,121.263,0.982,0.189
1,127.981,0.257,0.537
1,92.147,0.784,0.534
1,140.935,0.338,0.557
0,123.958,0.891,0.434
1,131.983,0.682,0.739
0,85.995,0.198,0.478
1,80.989,0.668,0.634
1,97.949,0.552,0.596
0,104.874,0.391,0.744
1,179.968,0.749,0.594
1,93.869,0.854,0.638
0,158.014,0.958,0.237
1,144.46,0.821,0.458
1,100.024,0.685,0.862
1,119.003,0.762,0.676
0,114.955,0.519,0.62
1,141.951,0.61,0.436
1,97.933,0.608,0.664
1,130.967,0.615,0.462
0,96.12,0.841,0.855
0,138.039,0.916,0.6
1,155.938,0.928,0.433
1,140.329,0.69,0.637
1,95.977,0.619,0.412
0,94.835,0.984,0.269
0,64.128,0.131,0.375
1,127.009,0.694,0.76
1,125.99,0.61,0.741
0,149.974,0.986,0.559
0,132.951,0.831,0.635
1,172.064,0.86,0.597
1,110.018,0.86,0.624
1,193.069,0.741,0.616
1,121.986,0.735,0.729
1,92.727,0.758,0.763
1,174.974,0.92,0.605
1,94.969,0.719,0.652
0,94.518,0.109,0.636
1,90.031,0.796,0.683
0,97.525,0.419,0.713
1,102.456,0.0668,0.593
0,123.771,0.918,0.243
1,148.037,0.859,0.487
0,122.071,0.979,0.291
1,123.07,0.768,0.781
0,98.033,0.359,0.91
1,60.461,0.451,0.286
0,98.168,0.818,0.358
1,141.869,0.782,0.831
0,140.023,0.575,0.681
1,165.899,0.729,0.71
0,97.052,0.554,0.686
0,94.983,0.988,0.372
1,93.631,0.564,0.404
0,130.095,0.879,0.187
0,112.647,0.955,0.408
0,128.001,0.842,0.706
0,128.021,0.792,0.811
0,120.929,0.757,0.609
1,85.545,0.504,0.764
1,89.985,0.613,0.788
1,173.852,0.896,0.447
1,130.205,0.592,0.6
0,120.005,0.983,0.568
0,148.509,0.988,0.204
1,149.762,0.574,0.74
1,100.519,0.301,0.915
0,131.18,0.28,0.161
0,95.951,0.724,0.669
0,160.235,0.931,0.16
1,86.006,0.781,0.701
0,129.447,0.997,0.207
1,139.649,0.635,0.4
1,159.947,0.78,0.568
0,93.537,0.616,0.461
0,128.021,0.8,0.457
1,119.839,0.291,0.647
1,117.993,0.653,0.793
1,140.011,0.557,0.806
1,142.135,0.803,0.541
0,166.629,0.967,0.22
0,89.394,0.594,0.564
0,118.531,0.883,0.549
0,130.032,0.942,0.522
0,138.865,0.668,0.628
0,148.062,0.521,0.595
1,135.115,0.865,0.523
1,90.012,0.747,0.553
1,115.0,0.871,0.687
1,127.967,0.691,0.602
1,176.048,0.743,0.41
1,115.965,0.846,0.639
1,181.994,0.739,0.657
0,106.701,0.926,0.328
1,90.083,0.668,0.487
1,163.974,0.761,0.568
1,167.965,0.867,0.491
0,138.153,0.148,0.282
0,144.995,0.947,0.663
0,175.833,0.464,0.364
1,101.042,0.482,0.509
1,150.187,0.73,0.543
1,153.068,0.786,0.876
0,120.008,0.761,0.816
1,119.038,0.435,0.825
1,92.003,0.621,0.584
0,80.587,0.0882,0.19
0,91.405,0.968,0.459
0,82.826,0.0494,0.152
0,163.354,0.968,0.0925
1,141.861,0.192,0.575
1,116.016,0.704,0.798
0,79.144,0.553,0.401
1,130.023,0.667,0.613
0,183.169,0.988,0.201
0,72.794,0.855,0.0622
0,114.074,0.496,0.732
0,181.791,0.644,0.564
1,180.301,0.417,0.502
1,129.399,0.0645,0.655
0,95.712,0.778,0.764
0,125.997,0.764,0.956
0,111.425,0.267,0.399
1,177.997,0.852,0.261
0,169.873,0.933,0.627
0,91.029,0.64,0.913
1,120.037,0.896,0.797
1,99.991,0.882,0.77
1,163.969,0.797,0.57
0,114.993,0.628,0.454
0,120.123,0.152,0.178
1,95.078,0.655,0.715
0,126.007,0.445,0.779
0,171.978,0.631,0.717
0,84.023,0.542,0.645
1,129.539,0.628,0.514
1,181.982,0.816,0.817
1,127.001,0.72,0.67
0,149.936,0.969,0.544
1,141.284,0.147,0.407
0,127.965,0.181,0.389
0,103.899,0.7,0.642
0,90.053,0.436,0.43
1,127.941,0.747,0.56
1,88.047,0.47,0.757
1,124.397,0.133,0.387
1,79.973,0.822,0.464
0,100.451,0.415,0.709
0,119.96,0.232,0.365
0,128.999,0.841,0.717
0,136.292,0.995,0.612
1,138.97,0.283,0.898
1,155.902,0.792,0.502
0,160.066,0.913,0.511
0,144.011,0.78,0.54
0,140.943,0.583,0.726
0,125.996,0.86,0.67
0,177.114,0.997,0.282
1,86.043,0.493,0.734
1,130.795,0.418,0.312
1,118.969,0.86,0.559
1,141.217,0.791,0.675
0,142.103,0.997,0.581
1,149.908,0.741,0.667
0,78.957,0.67,0.559
0,140.97,0.985,0.283
0,86.976,0.92,0.601
0,104.057,0.679,0.731
0,87.5,0.964,0.219
1,99.961,0.578,0.69
0,130.808,0.329,0.628
1,160.015,0.764,0.613
0,122.979,0.66,0.783
0,70.989,0.486,0.437
0,185.024,0.952,0.468
1,87.026,0.783,0.607
0,138.938,0.567,0.325
0,139.985,0.993,0.418
0,149.96,0.625,0.42
0,85.898,0.631,0.49
0,129.971,0.744,0.794
0,178.236,0.902,0.277
0,133.998,0.957,0.32
1,72.024,0.155,0.529
1,119.93,0.889,0.767
1,120.045,0.855,0.669
1,156.958,0.492,0.885
0,180.569,0.958,0.192
0,88.978,0.757,0.193
1,89.938,0.71,0.505
1,78.205,0.745,0.391
1,129.988,0.752,0.542
1,118.896,0.621,0.79
1,170.006,0.77,0.643
1,99.999,0.644,0.646
1,130.014,0.456,0.804
1,95.081,0.813,0.584
1,125.083,0.893,0.551
0,155.187,0.94,0.517
0,140.015,0.935,0.469
0,130.763,0.898,0.331
1,151.097,0.714,0.331
1,85.984,0.676,0.628
0,135.957,0.478,0.8
1,107.934,0.59,0.869
0,159.749,0.54,0.276
0,90.102,0.959,0.265
0,141.147,0.179,0.182
1,120.001,0.833,0.608
1,144.875,0.651,0.551
1,110.03,0.585,0.67
0,127.022,0.735,0.748
1,88.502,0.703,0.383
0,126.111,0.731,0.414
1,137.995,0.784,0.537
0,116.0,0.818,0.725
0,126.612,0.847,0.66
0,122.976,0.372,0.324
1,94.982,0.838,0.596
1,155.887,0.906,0.479
1,119.963,0.861,0.663
0,142.187,0.138,0.192
0,82.777,0.525,0.762
1,122.984,0.7,0.701
1,100.993,0.808,0.651
0,99.5,0.897,0.539
1,123.017,0.831,0.735
1,82.034,0.718,0.653
0,84.891,0.223,0.621
0,167.927,0.926,0.69
0,93.0,0.902,0.339
1,127.931,0.597,0.958
1,124.978,0.896,0.602
0,154.918,0.966,0.258
1,91.966,0.854,0.544
0,94.99,0.982,0.705
0,73.467,0.0312,0.311
0,150.048,0.963,0.534
1,77.093,0.826,0.448
1,75.492,0.484,0.348
0,101.961,0.946,0.777
1,116.0,0.73,0.497
1,159.865,0.695,0.764
0,116.946,0.943,0.68
1,116.06,0.37,0.741
1,99.021,0.53,0.884
1,134.068,0.666,0.851
1,124.791,0.692,0.628
0,128.128,0.179,0.658
0,121.928,0.458,0.959
0,172.284,0.756,0.558
1,138.055,0.665,0.548
1,101.965,0.809,0.73
1,72.847,0.249,0.236
1,145.975,0.448,0.899
1,152.984,0.561,0.86
0,137.02,0.818,0.669
1,116.992,0.849,0.554
0,148.088,0.429,0.596
0,139.948,0.748,0.739
0,122.991,0.975,0.758
0,98.016,0.743,0.412
0,82.561,0.886,0.281
0,91.021,0.849,0.515
0,103.816,0.435,0.829
1,120.034,0.589,0.776
0,80.957,0.396,0.605
1,142.028,0.78,0.705
0,124.023,0.876,0.573
1,70.189,0.598,0.512
1,103.958,0.869,0.736
1,104.023,0.809,0.692
0,175.13,0.688,0.53
1,130.085,0.513,0.682
0,84.108,0.297,0.355
0,144.011,0.867,0.624
1,143.888,0.836,0.514
1,129.969,0.82,0.768
0,193.547,0.998,0.153
0,99.077,0.58,0.716
0,110.686,0.196,0.406
1,175.957,0.771,0.838
0,82.049,0.517,0.511
0,123.566,0.483,0.709
0,140.001,0.886,0.751
1,98.981,0.805,0.554
1,101.011,0.937,0.631
1,90.024,0.396,0.732
0,109.899,0.947,0.472
0,130.715,0.257,0.214
1,100.01,0.638,0.833
0,96.041,0.68,0.79
0,118.581,0.841,0.703
0,121.855,0.269,0.23
1,90.306,0.739,0.729
0,87.127,0.165,0.624
1,124.038,0.582,0.681
0,140.01,0.407,0.641
0,139.987,0.511,0.408
1,121.303,0.794,0.505
1,160.14,0.433,0.53
1,133.629,0.525,0.586
0,79.962,0.458,0.563
1,161.881,0.966,0.501
0,137.998,0.882,0.651
1,102.023,0.7,0.699
0,114.694,0.94,0.341
0,111.201,0.997,0.206
0,119.976,0.402,0.7
0,110.015,0.782,0.548
1,100.007,0.866,0.633
1,80.128,0.484,0.451
1,151.884,0.795,0.45
1,155.093,0.727,0.702
1,134.755,0.805,0.55
1,146.11,0.622,0.611
0,114.993,0.628,0.454
1,156.034,0.831,0.434
0,119.981,0.831,0.737
1,90.09,0.749,0.748
1,92.531,0.887,0.432
1,127.917,0.906,0.61
1,115.013,0.937,0.571
1,131.932,0.632,0.769
0,135.962,0.353,0.517
0,90.031,0.671,0.419
0,141.153,0.962,0.172
1,101.418,0.639,0.553
1,142.014,0.849,0.709
1,82.43,0.613,0.62
1,115.984,0.729,0.841
0,109.996,0.738,0.574
0,100.008,0.891,0.681
0,99.991,0.948,0.572
0,114.021,0.717,0.523
1,152.995,0.804,0.615
1,100.003,0.413,0.776
1,105.002,0.624,0.693
0,102.003,0.937,0.49
0,119.816,0.751,0.219
1,117.043,0.834,0.644
1,129.93,0.659,0.835
1,95.075,0.791,0.621
1,134.981,0.932,0.547
0,130.476,0.895,0.241
0,123.933,0.119,0.468
0,173.038,0.745,0.264
0,174.939,0.962,0.433
1,92.959,0.368,0.479
1,166.052,0.389,0.595
0,105.288,0.615,0.321
0,169.964,0.983,0.324
0,173.96,0.858,0.609
0,159.693,0.958,0.259
0,109.01,0.625,0.817
0,103.421,0.969,0.281
1,128.686,0.429,0.339
1,140.048,0.317,0.778
1,64.934,0.308,0.669
1,154.889,0.775,0.538
1,175.825,0.71,0.461
1,131.092,0.879,0.614
0,132.951,0.831,0.635
0,182.778,0.292,0.516
1,113.994,0.51,0.396
1,132.007,0.965,0.512
0,172.059,0.977,0.446
1,169.895,0.688,0.611
0,110.076,0.631,0.435
0,112.06,0.843,0.94
1,169.994,0.571,0.522
0,97.088,0.394,0.328
1,85.011,0.558,0.806
0,126.121,0.979,0.266
1,98.022,0.712,0.694
1,110.568,0.693,0.514
1,140.253,0.663,0.572
1,120.032,0.713,0.742
1,153.301,0.496,0.555
1,161.997,0.751,0.734
0,146.007,0.993,0.47
0,145.102,0.801,0.71
0,49.762,0.445,0.417
1,135.109,0.33,0.559
1,124.019,0.926,0.676
1,160.16,0.839,0.453
1,110.047,0.947,0.878
0,92.928,0.959,0.285
0,127.983,0.902,0.77
1,147.852,0.719,0.511
0,80.032,0.263,0.265
0,124.052,0.982,0.396
0,181.891,0.96,0.323
0,110.013,0.835,0.539
0,116.245,0.148,0.481
0,93.214,0.658,0.544
0,113.614,0.599,0.353
1,187.961,0.9,0.446
1,82.822,0.754,0.585
1,120.016,0.792,0.675
1,164.91,0.637,0.739
1,123.013,0.618,0.708
0,76.125,0.117,0.176
1,175.924,0.714,0.564
1,94.982,0.79,0.803
1,169.855,0.772,0.524
0,108.584,0.317,0.371
0,97.498,0.941,0.425
0,114.928,0.958,0.381
0,80.306,0.479,0.239
0,70.746,0.404,0.632
1,114.06,0.61,0.583
0,97.999,0.585,0.613
0,114.004,0.818,0.6
1,129.876,0.873,0.664
0,149.902,0.9,0.195
1,105.005,0.354,0.926
1,100.026,0.301,0.799
1,99.968,0.533,0.64
1,97.017,0.652,0.856
0,125.534,0.666,0.471
0,170.083,0.979,0.468
0,81.105,0.267,0.482
0,100.402,0.484,0.622
0,114.499,0.222,0.217
1,111.825,0.401,0.677
0,85.353,0.626,0.568
1,173.445,0.701,0.267
1,96.02,0.379,0.535
1,100.966,0.671,0.658
1,169.972,0.909,0.516
1,127.975,0.71,0.733
1,94.981,0.519,0.876
0,142.365,0.878,0.213
0,142.187,0.138,0.192
0,127.972,0.746,0.571
1,115.988,0.793,0.729
1,113.939,0.816,0.686
0,180.025,0.865,0.311
0,160.007,0.439,0.443
0,151.002,0.217,0.473
0,69.006,0.384,0.742
0,139.961,0.925,0.497
0,139.187,0.912,0.188
0,157.428,0.985,0.229
1,89.944,0.759,0.647
0,123.011,0.587,0.912
1,124.042,0.908,0.692
0,92.017,0.914,0.436
0,99.331,0.182,0.361
0,80.087,0.93,0.216
1,87.795,0.508,0.52
1,75.0,0.842,0.466
1,122.531,0.747,0.669
1,169.902,0.856,0.581
1,135.959,0.675,0.876
1,146.032,0.719,0.856
0,191.997,0.485,0.651
1,131.001,0.937,0.661
1,109.971,0.859,0.652
1,179.971,0.673,0.647
0,93.483,0.523,0.779
1,107.331,0.529,0.546
1,127.759,0.881,0.721
0,193.042,0.983,0.359
1,120.037,0.98,0.546
0,86.026,0.851,0.781
1,163.255,0.505,0.489
1,95.975,0.698,0.59
0,92.524,0.672,0.373
0,89.67,0.964,0.354
1,101.981,0.6,0.638
0,91.449,0.571,0.594
1,86.481,0.822,0.499
1,85.901,0.563,0.308
1,120.064,0.651,0.831
1,112.96,0.535,0.927
0,157.419,0.931,0.296
0,77.137,0.512,0.553
0,98.738,0.823,0.631
1,98.031,0.563,0.823
1,139.831,0.764,0.722
0,83.942,0.93,0.411
1,122.026,0.739,0.78
1,127.073,0.809,0.525
0,132.677,0.901,0.23
1,127.023,0.477,0.877
0,124.968,0.699,0.894
1,137.982,0.849,0.576
0,124.006,0.873,0.859
0,145.349,0.221,0.332
1,135.839,0.454,0.691
1,128.027,0.801,0.551
1,95.013,0.799,0.751
1,92.998,0.82,0.718
1,172.171,0.612,0.426
1,140.041,0.74,0.831
1,125.896,0.748,0.503
1,158.896,0.578,0.676
1,129.473,0.932,0.522
0,180.113,0.912,0.51
0,112.003,0.651,0.802
1,159.992,0.821,0.488
1,167.861,0.913,0.437
0,73.463,0.787,0.733
0,110.689,0.48,0.305
1,139.91,0.56,0.536
1,76.084,0.404,0.281
0,133.99,0.609,0.868
0,160.069,0.609,0.371
1,78.489,0.725,0.535
0,109.83,0.973,0.306
0,139.986,0.738,0.662
1,139.983,0.488,0.813
1,98.089,0.874,0.322
1,132.054,0.721,0.597
0,137.831,0.903,0.283
0,139.475,0.935,0.346
1,130.064,0.749,0.594
0,185.007,0.962,0.381
0,92.562,0.984,0.417
0,130.047,0.909,0.642
0,96.991,0.492,0.827
1,113.995,0.708,0.494
